-4000,1.570796326795,1.570796326795
-3900,1.570796326795,1.570796326795
-3800,1.570796326795,1.570796326795
-3700,1.570796326795,1.570796326795
-3600,1.570796326795,1.570796326795
-3500,1.570796326795,1.570796326795
-3400,1.570796326795,1.570796326795
-3300,1.570796326795,1.570796326795
-3200,1.570796326795,1.570796326795
-3100,1.570796326795,1.570796326795
-3000,1.570796326795,1.570796326795
-2900,1.570796326795,1.570796326795
-2800,1.570796326795,1.570796326795
-2700,1.570796326795,1.570796326795
-2600,1.570796326795,1.570796326795
-2500,1.570796326795,1.570796326795
-2400,1.570796326795,1.570796326795
-2300,1.570796326795,1.570796326795
-2200,1.570796326795,1.570796326795
-2100,1.570796326795,1.570796326795
-2000,1.570796326795,1.570796326795
-1900,1.570796326795,1.570796326795
-1800,1.570796326795,1.570796326795
-1700,1.570796326795,1.570796326795
-1600,1.570796326795,1.570796326795
-1500,1.570796326795,1.570796326795
-1400,1.570796326795,1.570796326795
-1300,1.570796326795,1.570796326795
-1200,1.570796326795,1.570796326795
-1100,1.570796326795,1.570796326795
-1000,1.570796326795,1.570796326795
-900,1.570796326795,1.570796326795
-800,1.570796326795,1.570796326795
-700,1.570796326795,1.570796326795
-600,1.570796326795,1.570796326795
-500,1.570796326795,1.570796326795
-400,1.570796326795,1.570796326795
-300,1.570796326795,1.570796326795
-200,1.570796326795,1.570796326795
-100,1.570796326795,1.570796326795
0,1.570796326795,1.570796326795
100,1.570796326795,1.570796326795
200,1.570796326795,1.570796326795
300,1.5708802707816483,1.5708553862270818
400,1.575406624363175,1.5748195018148305
500,1.5859242889177367,1.5839996607993043
600,1.5999855027893815,1.5963699195369334
700,1.6162925890251261,1.6109733132042683
800,1.6341192297019194,1.627076144478375
900,1.6530685136128751,1.6442963323312763
1000,1.6727846781925084,1.6623608780532282
1100,1.6930615779386862,1.6810730416487327
1200,1.713809214438097,1.7002875410080935
1300,1.7348819121194441,1.7195841738089763
1400,1.7562284579085223,1.7380983140347435
1500,1.7777067957921382,1.7558489960219659
1600,1.7987057536479518,1.7728497283094753
1700,1.8189018612435459,1.7892437790362701
1800,1.8382488622451423,1.8050165899503579
1900,1.856914477671803,1.8202573133065603
2000,1.8749528763632217,1.8350209898871812
2100,1.8924031363808682,1.8492697817107822
2200,1.9093048668569075,1.8631101642522265
2300,1.9256927977806417,1.876563023348176
2400,1.941598615631178,1.8896079757060755
2500,1.9570512895307512,1.9022921377765067
2600,1.972063620238651,1.9146498493798425
2700,1.9866801473468449,1.9266962863133448
2800,2.0009225351041247,1.9384456561105925
2900,2.0148106666068166,1.9498984506427126
3000,2.0283629134775962,1.9610673901213114
3100,2.0415962287034048,1.9719810137967699
3200,2.0545117448732175,1.9826500095398412
3300,2.0671359772479763,1.9930844477374936
3400,2.0794829188187829,2.0032938259499038
3500,2.0915655736242056,2.0132871096565852
3600,2.1033960423637033,2.0230727694895378
3700,2.114985599256705,2.0326593891671725
3800,2.1263447611814903,2.042053071153116
3900,2.1374833499906063,2.051262224346543
4000,2.1484105487838741,2.0602933089798352
4100,2.1591349528183725,2.0691527811663732
4200,2.1696557426600691,2.0778467688718893
4300,2.1799623079535211,2.086381092518681
4400,2.1900888482300069,2.0947612840183014
4500,2.2000421355887654,2.102992604375205
4600,2.209828534062428,2.1110800599885367
4700,2.2194540298502634,2.1190284177666028
4800,2.2289242589463636,2.1268422191570977
4900,2.2382077776227343,2.1345257931855746
5000,2.2473442138732103,2.1420832685864206
5100,2.2563396813355796,2.1495032990407998
5200,2.2652005931158241,2.1568035074022518
5300,2.2739308267541603,2.1639884166227565
5400,2.2825098692609163,2.1710615214156492
5500,2.2909495352278437,2.1780261612716365
5600,2.2992710242887195,2.1848855288123827
5700,2.307477760632604,2.1916426776123981
5800,2.3155729896781874,2.1982966387759815
5900,2.3235236875094332,2.2048365847781604
6000,2.3313642034821784,2.2112826002966535
6100,2.3391032096391213,2.2176372880042834
6200,2.3467433342600175,2.2239031412567862
6300,2.3542670201374598,2.2300825496415642
6400,2.3616760288847378,2.2361719302166105
6500,2.3689946047360335,2.2421613953204322
6600,2.3762248837255751,2.2480711220320893
6700,2.3833549565200531,2.2539031563361647
6800,2.3903745765961726,2.2596594619159651
6900,2.3973130806262573,2.2653387452614746
7000,2.4041722102936012,2.2709239245341872
7100,2.410938587633872,2.2764390530087368
7200,2.4176048879508056,2.2818858168305836
7300,2.4241979507270175,2.2872658365390159
7400,2.4307192005927285,2.2925676640104049
7500,2.437148768180287,2.2977928253699988
7600,2.4434928058455991,2.3029560763503127
7700,2.449770303071142,2.3080588119709495
7800,2.4559824288518231,2.3130969071772709
7900,2.4620994174026647,2.3180559902682591
8000,2.4681480741089064,2.3229588344237189
8100,2.4741359126400266,2.3278066421525812
8200,2.4800568112692742,2.3325961801373039
8300,2.4858901992138569,2.3373104288262647
8400,2.4916668598710188,2.3419734343966438
8500,2.4973876168162827,2.3465862346802582
8600,2.5030312644112458,2.3511412472168649
8700,2.5086087132068058,2.3556296040756064
8800,2.5141338199004122,2.3600711289751524
8900,2.5196030661173778,2.3644667186403003
9000,2.5249922449043836,2.3688002015267293
9100,2.5303322967873174,2.3730796010286492
9200,2.5356238033951182,2.3773160726070266
9300,2.540845815937967,2.3815086205223324
9400,2.5460105277434151,2.3856343995888061
9500,2.5511295156334888,2.3897200193458774
9600,2.5561956054719133,2.3937661744265988
9700,2.5611938990155574,2.3977568022527582
9800,2.5661490274018837,2.4016992658862573
9900,2.5710614025308676,2.4056047427756591
10000,2.5759058963897137,2.4094667303292057
10100,2.5807051374436614,2.4132746630949939
10200,2.5854638878336851,2.4170553949394846
10300,2.5901682775341275,2.4208110314831455
10400,2.5948189818735226,2.4245259005501927
10500,2.5994312567777778,2.4282185221540948
10600,2.6040012257555718,2.4318893870877858
10700,2.6085101806543922,2.435524508008005
10800,2.6129825868253351,2.4391350833264207
10900,2.6174186925394003,2.4427251775994061
11000,2.6217969686441962,2.4462832807231578
11100,2.6261356197379486,2.4498156448090738
11200,2.6304396503042393,2.4533287027328883
11300,2.6346963130438543,2.4568124004411676
11400,2.6389068737135064,2.4602701337861324
11500,2.6430843531167456,2.4637096434747607
11600,2.6472240188354093,2.467121436574593
11700,2.6513117441432099,2.4705078845450767
11800,2.6553678005541066,2.4738771066149963
11900,2.6593923370724304,2.4772193902985906
12000,2.6633645942900555,2.4805376809278341
12100,2.6673039937938685,2.4838396656254567
12200,2.6712131467297744,2.4871147350295906
12300,2.6750788370245107,2.49036779532263
12400,2.6789060138799834,2.493605398229108
12500,2.6827041169083885,2.4968154536287592
12600,2.6864670086141773,2.5000060245205731
12700,2.6901860924372598,2.5031819209664059
12800,2.6938771838300073,2.5063290726316092
12900,2.6975403717899691,2.5094597227233582
13000,2.7011556756596877,2.5125761869975998
13100,2.7047435217322637,2.5156626937758495
13200,2.7083044471107134,2.5187358319607069
13300,2.7118254823014443,2.5217923990160744
13400,2.715313598553454,2.524823023068163
13500,2.7187757030964805,2.5278409101466339
13600,2.7222055563132912,2.5308394845201203
13700,2.7255972265170136,2.5338163976085877
13800,2.7289637265306639,2.5367811569830732
13900,2.7323051090605719,2.5397235679246322
14000,2.7356036081561061,2.5426488103659164
14100,2.7388775111064101,2.5455624378949828
14200,2.7421270661259158,2.5484504430101893
14300,2.7453413782584786,2.5513259330815399
14400,2.7485254978207014,2.5541873729391558
14500,2.7516859834666132,2.557025594842687
14600,2.7548186421576899,2.559853137458882
14700,2.7579156118837207,2.5626626810045452
14800,2.7609896105223863,2.5654542200602748
14900,2.7640406685776817,2.5682355147822586
15000,2.7670552965065238,2.5709947550650241
15100,2.7700452267334921,2.5737412456630162
15200,2.7730128251106443,2.5764759126911061
15300,2.7759515438911895,2.5791883636642545
15400,2.7788596714839491,2.5818913093531455
15500,2.7817460330180439,2.5845778321307256
15600,2.7846106503994741,2.5872480577625203
15700,2.7874393716533166,2.5899091259533162
