13 1.65683457624508 1.65525174594584 1.65286108187723 1.64352582971506 1.64388674419469 1.63888672220815 1.62733927934836 1.61548995370077 1.59995470006589 1.58523611442274 1.56599896790218 1.5481392251213 1.53007835563546 1.50749480334022 1.48372558012289 1.46706215617927 1.44005247317182
13.5 1.66011362938671 1.65875862718082 1.65654765703902 1.64613931499521 1.64694338988148 1.64183582111977 1.62866499069784 1.61782171796362 1.60197041454185 1.58732234417824 1.56766846559692 1.54980872281604 1.53120517771331 1.5090142006852 1.4847407186716 1.46852292235355 1.44132000202587
14 1.66428644409169 1.6622655084158 1.6602342322008 1.64875280027536 1.65010092789925 1.64521739503708 1.63176783821597 1.62015348222647 1.60398612901781 1.58920058605648 1.56933796329165 1.55147822051077 1.53233199979116 1.51053359803018 1.48583267656509 1.46998368852784 1.44339260332125
14.5 1.66968312719344 1.66577238965079 1.66392080736258 1.65311656989145 1.65456977939025 1.6485989689544 1.63510764404121 1.62248524648932 1.60600184349378 1.59107882793472 1.57100746098638 1.55314771820551 1.53345882186901 1.51205299537516 1.48731663450523 1.47144445470212 1.44546520461663
15 1.67507981029519 1.66927927088577 1.66776484323256 1.65861675642879 1.65903863088124 1.65198054287172 1.63844744986645 1.62481701075218 1.60801755796974 1.59295706981296 1.57267695868112 1.55481721590024 1.5345832039097 1.51357239272014 1.48880059244538 1.47252411779067 1.447537805912
15.5 1.68047649339693 1.67278615212075 1.67307075582896 1.66411694296612 1.66350748237223 1.65536211678904 1.64178725569169 1.62714877501503 1.6100332724457 1.59483531169121 1.57434645637585 1.55648671359497 1.53567872039021 1.51509179006512 1.49028455038553 1.47355316442683 1.44961040720738
16 1.68587317649868 1.67730324660832 1.67837666842537 1.66961712950346 1.66797633386323 1.65796537676707 1.64512706151694 1.62948053927788 1.6118071745987 1.59671355356945 1.5756921679447 1.5578535795131 1.53677423687073 1.51661118741011 1.49176850832567 1.47458221106298 1.45168300850275
16.5 1.69226653365073 1.68253220347702 1.68368258102177 1.67511731604079 1.67062357168362 1.66001441876052 1.64716330903656 1.63143471767793 1.61312183624257 1.59859179544769 1.57695930294615 1.55899178551515 1.53786975335125 1.51813058475509 1.49325246626582 1.47561125769914 1.45375560979813
17 1.698782159789 1.68776116034573 1.68879365935385 1.67970810096703 1.67273254555135 1.66206346075396 1.64850480574131 1.63305908316017 1.61443649788645 1.60047003732593 1.57822643794759 1.5601299915172 1.53896526983177 1.51964998210007 1.49473642420596 1.47664030433529 1.45458330708297
17.5 1.70529778592727 1.69299011721443 1.69277232670591 1.68412912654215 1.67484151941908 1.66411250274741 1.64984630244607 1.6346834486424 1.61575115953032 1.60164953405236 1.57949357294904 1.56126819751926 1.54006078631228 1.52088251671184 1.49622038214611 1.47766935097145 1.455119842995
18 1.71057725427234 1.69821907408314 1.69675099405796 1.68855015211727 1.67695049328681 1.66616154474086 1.65118779915082 1.63630781412463 1.61706582117419 1.60263795459082 1.58076070795049 1.56240640352131 1.5411563027928 1.52172654350478 1.49770434008625 1.4786983976076 1.45565637890703
18.5 1.71404557892366 1.70283241544773 1.70072966141001 1.69297117769239 1.67905946715454 1.66810891885284 1.65252929585557 1.63793217960687 1.61838048281807 1.60362637512928 1.58202784295194 1.56354460952336 1.54225181927332 1.52257057029773 1.4991882980264 1.47972744424375 1.45619291481907
19 1.71751390357497 1.7055159321027 1.70438937503409 1.69450751337134 1.68116844102227 1.66994133775233 1.65387079256033 1.6395565450891 1.61969514446194 1.60461479566774 1.58329497795338 1.56468281552541 1.54334733575383 1.52341459709067 1.50023694109161 1.48053803873041 1.4567294507311
19.5 1.72098222822629 1.70819944875766 1.7067373376305 1.695693652099 1.6831217959305 1.67177375665181 1.65517983609267 1.64118091057134 1.62100980610581 1.6056032162062 1.58456211295483 1.56582102152746 1.54444285223435 1.52425862388361 1.5011383692263 1.48101495540863 1.45726598664313
20 1.72445055287761 1.71088296541263 1.70908530022691 1.69687979082666 1.68416513704845 1.67360617555129 1.65629274453654 1.64280527605357 1.62232446774969 1.60659163674466 1.58582924795628 1.56622238423853 1.54553836871487 1.52510265067656 1.50203979736099 1.48149187208685 1.45772367885684
20.5 1.72524530815727 1.71356648206759 1.71143326282332 1.69806592955432 1.6852084781664 1.67543859445078 1.65740565298041 1.6444296415358 1.62359269102526 1.60758005728312 1.58700563242927 1.56653864791417 1.54663388519538 1.5259466774695 1.50294122549568 1.48196878876507 1.45799681395549
21 1.72565132763204 1.71624999872256 1.71287404448814 1.69942655622974 1.68625181928435 1.67620728207781 1.65851856142428 1.6450238496141 1.62386094852127 1.60856847782158 1.58768851084118 1.56685491158982 1.54688887075264 1.52679070426244 1.50384265363037 1.48244570544329 1.45826994905415
21.5 1.72605734710681 1.71893351537752 1.71331589151146 1.70098089014042 1.68729516040231 1.67652691041695 1.65963146986815 1.64554188289473 1.62412920601727 1.60955689836004 1.58837138925309 1.56717117526546 1.54706770675898 1.52763473105539 1.50474408176506 1.48292262212151 1.4585430841528
22 1.72646336658158 1.71985835070757 1.71375773853477 1.70253522405111 1.68833850152026 1.67684653875609 1.66074437831202 1.64605991617535 1.62439746351327 1.6097852492351 1.589054267665 1.56748743894111 1.54724654276533 1.52847875784833 1.50648774702321 1.48339953879973 1.45881621925145
22.5 1.72663755458515 1.72014179321571 1.71419958555808 1.70408955796179 1.68938184263821 1.67716616709523 1.66185728675589 1.64657794945598 1.62466572100928 1.60997302728581 1.58973714607691 1.56780370261676 1.54742537877167 1.52924400229316 1.50829083953653 1.48382596615058 1.45908935435011
23 1.72663755458515 1.72042523572385 1.71441048034934 1.70564389187248 1.69042518375616 1.67748579543437 1.66218898397953 1.64709598273661 1.62493397850528 1.61016080533652 1.59042002448882 1.5681199662924 1.54760421477801 1.52906727937312 1.51004366812227 1.48358753260354 1.45936248944876
23.5 1.72663755458515 1.72070867823198 1.71441048034934 1.70719822578317 1.69146852487412 1.67772925764192 1.66239762689082 1.64761401601723 1.62520223600128 1.61034858338723 1.59110290290073 1.56843622996805 1.54778305078435 1.52889055645309 1.51004366812227 1.48334909905649 1.45938864628821
24 1.72663755458515 1.72099212074012 1.71441048034934 1.70875255969385 1.6918604274505 1.67772925764192 1.66260626980212 1.647984648652 1.62560362523341 1.61053636143795 1.59178578131264 1.56875249364369 1.5479618867907 1.52871383353305 1.51004366812227 1.48311066550945 1.45938864628821
24.5 1.72663755458515 1.72127556324825 1.71441048034934 1.70875255969385 1.69206343119781 1.67772925764192 1.66281491271342 1.64771641207357 1.62612165851403 1.61072413948866 1.59183828375103 1.56906875731934 1.54814072279704 1.52853711061301 1.51004366812227 1.4828722319624 1.45938864628821
25 1.72663755458515 1.72103291093228 1.71441048034934 1.70875255969385 1.69226643494512 1.67772925764192 1.66302355562471 1.64744817549515 1.62663969179466 1.61091191753937 1.59121243093561 1.56938502099498 1.54831955880338 1.52836038769297 1.51004366812227 1.48263379841536 1.45938864628821
25.5 1.72663755458515 1.7203937433366 1.71397422380422 1.70875255969385 1.69246943869242 1.67772925764192 1.66323219853601 1.64717993891673 1.62715772507529 1.61109969559008 1.59058657812018 1.56943231441048 1.54852856532476 1.52818366477293 1.50988400047007 1.48239536486831 1.45938864628821
26 1.72541349610365 1.71975457574091 1.71329148092439 1.70875255969385 1.69267244243973 1.67772925764192 1.66344084144731 1.6469117023383 1.62767575835591 1.61128747364079 1.58996072530475 1.56943231441048 1.54890888594389 1.5280069418529 1.50927091902291 1.48215693132127 1.45938864628821
26.5 1.72411555782039 1.71911540814522 1.71260873804457 1.70875255969385 1.69287544618704 1.67772925764192 1.6636494843586 1.64664346575988 1.62819379163654 1.61119938496881 1.58933487248932 1.56943231441048 1.54928920656301 1.52783021893286 1.50865783757575 1.48225821166181 1.45938864628821
27 1.72281761953714 1.71847624054953 1.71192599516474 1.70875255969385 1.69307844993435 1.67746419128851 1.66349148173685 1.64637522918145 1.62871182491717 1.61096095142177 1.58870901967389 1.56943231441048 1.54966952718214 1.52765349601282 1.5080447561286 1.48247592629109 1.45938864628821
27.5 1.72151968125389 1.71777022819788 1.71124325228492 1.70875255969385 1.69328145368165 1.67692773904679 1.66295502949514 1.64608922699067 1.62904899209426 1.61072251787472 1.58889659725546 1.56943231441048 1.55004984780127 1.52756782749175 1.50743167468144 1.48269364092038 1.45938864628821
28 1.72022174297064 1.71649201175571 1.71036984108368 1.70875255969385 1.69325243547861 1.67639128680508 1.66241857725342 1.64579469383429 1.62933788564875 1.61048408432768 1.58917479061602 1.56943231441048 1.55043016842039 1.52786238586826 1.50681859323428 1.48291135554966 1.45938864628821
28.5 1.71892380468739 1.71521379531354 1.70932196577272 1.70875255969385 1.69209710382454 1.67585483456336 1.6618821250117 1.6455001606779 1.62962677920323 1.61024565078063 1.58945298397658 1.56943231441048 1.55081048903952 1.52815694424476 1.50655021834061 1.48312907017895 1.45938864628821
29 1.71762586640414 1.71393557887136 1.70827409046176 1.70875255969385 1.69094177217046 1.67531838232165 1.66134567276999 1.64520562752152 1.62991567275771 1.61000721723359 1.58973117733714 1.56943231441048 1.55119080965865 1.52845150262127 1.50655021834061 1.48334678480823 1.45938864628821
29.5 1.71632792812089 1.71265736242919 1.7072262151508 1.70875255969385 1.68978644051639 1.67478193007993 1.66080922052827 1.64491109436513 1.63020456631219 1.60976878368654 1.5900093706977 1.56943231441048 1.55157113027777 1.52874606099777 1.50655021834061 1.48356449943751 1.45938864628821
30 1.71502998983764 1.71137914598702 1.70617833983984 1.70875255969385 1.68863110886232 1.67424547783822 1.66027276828656 1.64461656120875 1.63049345986668 1.60976878368654 1.59028756405826 1.56943231441048 1.5519514508969 1.52904061937427 1.50655021834061 1.4837822140668 1.45938864628821
